ReviewID,CompanyID,CompanyName,ReviewText,SentimentScores,SentimentLabel
352,1112,NorthOne,Very happy with NorthOne so far. I started my company a few months ago and it was so hard to open an account with my local banks. They’re constantly releasing new features ( Revenue features is awesome with Amazon!) and improving the app. Much appreciated guys!,0.9394,Positive
353,1112,NorthOne,Northone is the ideal business banking account for entrepreneurs just starting out. The services are great.,0.8176,Positive
354,1112,NorthOne,Decent online bank. The most useful tool is  the ability to email n1 and have invoices immediately paid. reduces the amount of work I put into accounting,0.8122,Positive
356,1112,NorthOne,I love this bank. I do wish they bring back the debit card deposits. I'm in a wheelchair and it's difficult at time for me to get to payment locations to make deposits. Other than that yiu are perfect for our business.,0.8442,Positive
358,1112,NorthOne,"Startup that is great for small business growth. Easy-to-use and reliable.  Customer Support responds by Chat and secure email. Bonuses added periodically just for use. Not reward points but real money and additional $75 for new account referrals. Did someone say ""free money""?",0.8922,Positive
359,1112,NorthOne,"Mostly awesome!!!  Two change that would really help: (1) I'd like for the Deposit Account to show an account balance column on the right as all banks have this; (2) I'd like to see the account history for Deposit Account and folders in a page-by-page view instead of continuous scroll. Sometimes it takes a long time to scroll to where I need to get. Yes, I know there is a Filter option. However, all banks I know of give a paging option. E.g., options to: (a) view x number of transactions per page; (b) at bottom of page provide page number links 1 2 3 4 5 6 7 8 9 10 etc. THANK YOU!!! :)",0.9712,Positive
362,1112,NorthOne,"North one has been fair to me. Their customer service works quite efficiently, every person I have spoken to has treated me well. I would take half of a star out because they are not fully integrated with Zelle yet, however the platform seems to be improving over time.",0.8479,Positive
363,1112,NorthOne,NorthOne is perfect for running an online business (I run an etsy store). Great integrations with etsy,0.8316,Positive
365,1112,NorthOne,"I opened an account last year, received a touting and account number, I went to deposite money, the account said invalid, no online details, and the app does Not work. I did not receive notice of any cancellation nor did customer service help. Thank god I never put a lot of money in there. They ought to be ashamed of themselves for even promoting their sorry, fraudulent, theiving company STAY AWAY FROM THEM!!",-0.2462,Negative
367,1112,NorthOne,"They have kept me from access to my account for more than 11, going on possibly 22 days now (after fighting and fighting to get any kind of straight answer). This business is not ethical or forth coming in their dealing. I strongly advise that you look at their BBB rating before deciding to tie your money up with them.",-0.6117,Negative
368,1112,NorthOne,"The opening process was really fast and easy but my issue is that i use Cashapp, paypal and venmo in my business and was not told they do not encourage people to transfer money from these into your account. I* transferred money instantly from Cashapp into my checking account and guess what? I have to wait to get my money 1-3 days. This should be told to your customers because some of us is still trying to transition from using these payment options",-0.3551,Negative
371,1112,NorthOne,"If you are scammed by a company, paid for a product you never received,  dont expect this bank to help you retrieve your money. Expect to be out the money, the bank charges fees and the account has to be open to investigate a claim they never intend to pay but they know you will close your account immediately if they tell you your money is not safe, and you will receive no refund so they collect for 3 months and then hit you with ita a valid transaction.  Meanwhile the merchant closed shop and disconnected their phone number. Go to a real bank with real protection.",-0.6138,Negative
375,1112,NorthOne,"Avoid this bank at all costs. For a small business, They allowed the account to remain open for months without any issues, then just emailed saying they are closing it with no explanation, but took their monthly fee first.As a small business this is a warning to other small businesses. Avoid this company Reply to the response:No they didn't communicate the reason at all. My point still stands.A message to any small business owner. Use a high street bank do not use these online digital private banks. In my 30 years of banking I have never had a brick and mortar banks close an account, Digital bank, 2 in the last 12 months.  The first one I am still waiting for the funds to be released",-0.7964,Negative
377,1112,NorthOne,ARE YOU KIDDING THAT RESPONSE WAS  I TRANSFERRED MONEY OUT OF MY SQUARE ACCT TO NORTHONE IN THE AMOUNT OF 422.08 ON JUL 11 ON JUL 15 YOULL CLOSE MY ACCT THAT MONEY WAS NEVER RETURN TO ME SO NOW YOU ARE TELLING A LIE I CAN SHOW THAT UP TO JUL 15 I DEPOSITED OVER 900 FROM MY SQUARE ACCT IF I COULD UPLOAD THE TRANSFER RECEIPT THAT I HAVE I WOULD SHOW YOU SOMEONE WHOS STUPID AND DONT KNOW I HAD MONEY IN THAT ACCT,-0.4588,Negative
378,1112,NorthOne,This bank account is perfect for my Etsy business! The Etsy integration allows me to get my Etsy Payments directly into my NorthOne business account! I love how easy and convenient it is. Thank you for saving me hours of manually transferring from Etsy to my account.,0.9311,Positive
379,1112,NorthOne,Ethan was an awesome Customer Rep. He assisted me with getting my bank replacement card. Very professional phone etiquette.I give him the highest ratings.,0.6249,Positive
381,1112,NorthOne,"My account got approved 3 minutes after my submitted my applicationCrazy fast I was not expecting that, and so good to experience such a great onboarding process. Coming from Azlo I had very high expectations, and I must say NorthOne did not disappoint.",0.9169,Positive
383,1112,NorthOne,NorthOne has been awesome for my business. Setting up my business checking account with them was extremely easy and user-friendly. I'm a proud customer of NorthOne Bank. I highly recommend them to all business owners.,0.9214,Positive
388,1112,NorthOne,I don't recommend banking with NorthOne.  I had a shaky experience opening the account and an even worse experience closing it (which I'm still in the process of 3 months later).  Go to a legitimate bank.,-0.7278,Negative
390,1112,NorthOne,"I run a full time bakery and have been selling vintage furniture on Etsy on the side for 6 years and NorthOne makes it super simple to keep track of both my payroll and second income with the sub accounts option, and I can integrate it directly with Etsy which is amazing. I switched over from Bank of America and was previously going between the Bank of America app and the Etsy shop owner application, now I just use NorthOne for everything!!",0.8513,Positive
391,1112,NorthOne,"Stay away - they will close your account for no reason, and then keep your $. I sent $10,000 ACH out of the account, next day they closed my account & they canceled the ACH that was sent a day early. This is the excuse they gave me:""The Money has been returned to your account on our end regarding that transaction as the transaction didn't go through. On our end, it looks like the transaction didn't go through for insufficient funds. That being said, I do see that funds were present in the account at the time of it being sent.""So I am stuck without being able to pay my vendor, and now need to wait 30 days to receive ""check"" in the mail - even though all reviews say that checks cannot be cashed.Run away.",-0.2023,Negative
392,1112,NorthOne,"Suspended my account AFTER I told them I was closing the account. Went to transfer out my initial deposit through ach and it failed. Received  an email stating all kinds of information needed to reopen account. Do not want to reopen the account, I want my initial deposit that NorthOne deemed acceptable with initial verification process. Will be filing a complaint with regulatory offices.",-0.7369,Negative
393,1112,NorthOne,"Best Business bank ever. I made the switch from PayPal and CashApp and haven’t looked back since, keeping all my money in one place has been super helpful, and no more interest payments with PayPal. Thank you NorthOne.",0.8565,Positive
394,1112,NorthOne,"COMPLETE SCAM. I attempted to open a checking account with this fintech back in 2020 during the beginning of the Pandemic. I came here and saw the reviews. They opened an account and I did not deposit a dime and did not use the account. I complained on this site. They promised to close my account. So what did I get today in my inbox? AN OVERDRAFT NOTIFICATION!  How is it that on this very site they promised to close my account but now that the heat is off they crawl back trying to demand money from me?  My instinct were right and now I'm contacting Senator Schumer's office and NY Attorney General's office to open an investigation on this criminal racket.ETA: I just git this:Hello there,You recently received an overdraft email from us in error. We apologize for any inconvenience this may have caused.If you have an open NorthOne Account: you can always check your balance by logging into your account on the NorthOne app or website.Please let us know if you require further information,The NorthOne Customer Care Team–Banking services provided by The Bancorp Bank; Member FDIC.",-0.8942,Negative
395,1112,NorthOne,Massive improvements. Seems like the product is evolving very quickly. Looking forward to seeing what's in store.,0.5859,Positive
398,1112,NorthOne,I think this bank is great. They have exceptional customer service it's like your texting with a friend and they are always right there to help you at any hour any time. I love it. So friendly and it seems like they really do care about you. That's a far cry from what I have dealt with recently. So time to shut down all my other accounts because I'm going straight Northone. Excited for the new features can't wait. Time to deposit all funds and make the leap. :)],0.9785,Positive
400,1112,NorthOne,"DON’T OPEN ACCOUNT WITH THIS BANK: THEY HAVE SEIZED AND REFUSED TO SEND THE BALANCE MONEY I HAVE IN MY ACCOUNT AFTER PROMISING THEY WILL SEND IT FOR SEVERAL MONTHS NOW.0 Star Review:Someone sent money to pay for one of the cars I was selling. NorthOne seized the money, blocked my account, and asked for so many documents including ID cards from both me and the sender and a selfie of us holding our IDs to our face. It was humiliating but we took the selfies anyways and sent everything they asked for including all documents about the transaction. Yet they closed the account after being so rude and unprofessional in their messages to me. They then said they will email my balance money in the account to me, but it’s been months now and I still haven’t gotten my $3,000 in my account. I need that money desperately and there’s no way I can reach them. This is the worst experience I’ve had with any company.",-0.9775,Negative
402,1112,NorthOne,"In April they began ""upgrading"" accounts. Ever since then, I've been locked out of my account for weeks. Their support number doesn't work. They don't answer messages, tweets, Facebook comments, etc. Just today, I received an email stating they closed my account. I called Radius Bank, who is partnered with NorthOne, and they confirmed my account is still open, in good standing, and that I can still use my account. The rep on the phone also hinted at the fact that NorthOne is awful, but couldn't directly say it. How on earth can a ""bank"" not have any line of communication with customers, lock them out of their accounts for weeks, offer no transparency with ""updates"", and act like everything is fine. NorthOne can get bent. I've filed complaints with the BBB and the Federal Reserve. DO NOT OPEN AN ACCOUNT WITH THEM!Edit: Their reply to me is a fat lie. They have not communicated with me further than the initial email and conveniently chose to not address the fact that Radius Bank, their partner, even stated that my account is still active and not closed. Kindly stop lying.",-0.5271,Negative
407,1112,NorthOne,"This bank is a complete scam. I am almost baffled they could have any good reviews, I would read all of the bad reviews very carefully before you decide to put a dime in NorthOne, you have been warned. I opened my account June of last year with $50.00, a couple days later my account was locked and I could not get it unlocked. I have sent three customer service emails to NorthOne with zero response except an automated email every couple of weeks. Since then the bank has basically deducted all $50.00 out of my account and is now going backwards $5.00 a day so now its overdrawn, I don't know how much cause I'm locked out, hopefully tens of thousands of dollars lol. Its now almost a year later and I still get emails from them but with no response to my concerns except to let me know my locked account is overdrawn, great business model guys, would have preferred if you just closed it like you did to some other people on here. This bank is a joke, it doesn't even have a working customer service number, thats really all you need to know...",0.8833,Positive
408,1112,NorthOne,"DO NOT OPEN AN ACCOUNT WITH THIS COMPANY, buyer beware. I wrote a check from my personal account to Northone to fund my business. They sent the check to a third party company to cash. I waited and waited no money was deposited. Meanwhile they stopped using the 3rd party company. I’m still fighting to get my $4,500.00 back from them. They told me to work with the third party company to get my money back. You have to make an appointment to talk to an actual person, which takes about a week. They have email and chat that rarely works correctly. They do not have business checks. I feel they are shady and fraudulent for cashing my check then giving me the run around to try to track it down.",0.1779,Positive
410,1112,NorthOne,they charge $10 a month for the honor of doing business with them. Customer service is adversarial. It takes forever and forget it if you want to talk to someone on the phone. I just closed my account because I ran out of Tums.,0.0258,Neutral
414,1112,NorthOne,"04/25/2021 Unbelievable. They overdrafted my account my 3K. One day I was down 3K, the next morning it was back in my account, and the next day it disappeared again.  So I sent 3K in plus $700 to cover it. Now they are stonewalling me -- I can't get them on the phone, email, or customer support. I'm locked out of my account on app and web. I went to withdraw money using my debit card -- it says there is $5 in my account. For sure there is supposed to be $700 in my account. I sent it via Paypal, and Paypal has always been good to me. Plus there is the matter of this 3k. This has been a horrific, horrific experience. DO NOT BANK WITH THEM. I have moved to Citibank.To verify MY identity to see that I am telling the truth, visit my Instagram @iamsaraartist. I want these people put in prison for fraud and theft.",-0.8126,Negative
415,1112,NorthOne,IF I COULD RATE ZERO STARS I WOULD! THIS IS ABSOLUTELY THE WORST POSSIBLE ONLINE BANK FOR SMALL BUSINESS OWNERS!! I OPENED AN ACCOUNT A MONTH AGO AND LITERALLY JUST SUBMITTED MY FIRST MOBILE CHECK DEPOSIT! OUT OF THE BLUE THIS ASS CRACK OF A COMPANY CLOSED MY ACCOUNT AND LOCKED ME OUT OF MY ACCOUNT!!!!!!!!!! ALL WHILE THE CHECK IS IN PROCESS OF BEING CLEARED!!! HAD 4 MORE DAYS UNTIL FUNDS WOULD BE AVAILABLE AND THEY ARE GIVING ME UNTIL 9/05 TO CLEAR OUT ANY BALANCES IN MY ACCOUNT! WELL HOW TF AM I SUPPOSED TO DO THAT WHEN MY ACCOUNT IS LOCKED! AND THEY MAKE IT HARD FOR ACCOUNT OWNERS TO CALL THEM OR CONTACT THEM!! STAY AWAY FROM THIS COMPANY!! THEY WILL LOCK YOUR MONEY AWAY WITH NO ACCESS TO THE FUNDS AND SUSPEND ALL POSSIBLE WAYS TO CLEAR YOUR ACCOUNT! I AM SO PISSED OFF RIGHT NOW BECAUSE I SHOULD HAVE TOOK HEED TO THE NEGATIVE REVIEWS BEFORE I EVEN CONSIDERED THEM!!!! GO TO BLUEVINE OR ANY OTHER BANK! BUT NOT NORTHONE!! AND I WANT MY MONEY BACK FROM THE CHECK I DEPOSITED! YOU GUYS HAD NO REASON AT ALL TO SHUT MY ACCOUNT DOWN!!!!!!!!!!!!!!!!!,-0.925,Negative
420,1112,NorthOne,"They helped me through the web banking set up, and explaining the PayPal integration to me, I feel comfortable and secure knowing I can reach out to them through the live chat",0.7003,Positive
424,1112,NorthOne,"I would not recommend this Bank. I open up this account 09/16/2022, less than a month they charged me $10.00 fee on 10/04/2022, and then on 10/25/2022 they charged me another $10.00 fee. It is very hard to get ahold of them by phone, so you have to send a chat and most time the reason are not there. My account is closed now. I had 47.17 in that account because I deposit $40.00. now it was left at $37.17. They took my $10.00 on 10/25/2022. I want my money refunded. Now they are saying they will not give me a refund. Ya'll is pathetic stilling people money and putting in your pocket. The next step is Attorney General office or seek to sue them over $10.00.I got their response; you sure know how to clean up your reason, it to make it look like its customer fault. You still a rip off company.",-0.6128,Negative
425,1112,NorthOne,"Customer service and the north one blog really guided us through our financial problems when everything was scattered and not in order, it was bringing add stress to our business but North One’s resources helped us organize that and get our small business running as it should.",-0.4118,Negative
426,1112,NorthOne,"BUYER BEWARE!Opened the account. Deposited funds. The iPad app is total crap, works sort of maybe 1% of the time. After having the account for a few weeks, I can no longer login and then I get an email saying the acct is under review on 8/27. Now 2 weeks later, the same scripted reply that the account is under review. No one with a business can tolerate blocked access to their business banking account for days, let alone weeks. I think that NorthOne is a functioning scam and the positive reviews can't be real at all.UPDATE: Its now 3 months later and not one word from NorthOne on the status of their review or my account. So this just further shows the kind of company NorthOne is. They have kept the account locked for over 3 months. They have failed to communicate anything to me, but they have no problem with spamming me with 3rd party deals. Any inquiry to them generates the same pre-made email about how the security of their customers is their primary concern, which is quite rich because it looks to me like their customers are inconsequential to them and they are only protecting themselves. What from, you ask? No way to know, they won't share any info with their ""customer"" a.k.a. guinea pig for whatever scam they are running. This is not a made-up review; everything I have said is based on exactly what they have done. If you care about your money, get as far away from NorthOne as possible!",0.5076,Positive
428,1112,NorthOne,"NorthOne sucks, they really do.   They will make it so difficult to get proper help and will disregard your inquiries or any concerns. They will scam, do not trust them.It took time for my account to get set up and for my card to be received and I asked that the month not start until everything was ready and finalized but they went on charging me.  I didn't like the services and the lack support and perks they offered so I asked them to stop charging me per month and close my account at this point.They instead have continued to charge me per month and have drained the account even though I asked to to stop and close my account. There customer support is practically non existent and it feels as if they are trained to avoid you instead of help you. Imagine that!!!  I have been trying to reach customer service through their online chat portal and have no luck. It takes an hour to get connected then to send one message. I also looked for their phone support and have gotten nowhere. Nonexistent!They are so beyond ridiculous and deserve negative starts not even one star. I expect them to read this and fix this terrible experience or I will file a complain and not just a review.:This is a follow up edit on the review after NorthOne decided to respond.:I clearly asked on April 29th to stop getting charged fees. I did not receive any reply or help for that request. NorthOne are conveniently making themselves seem like they did the right thing and I have emails showing that to be a lie. Nice try but I stand by my review and am disgusted by NorthOne services and lies. Be ashamed of yourselves. This follow up response is a joke just like your terrible lack of customer support and your extravagant ways of wasting consumers precious time. Pay me back my hard earned money and scam yourselves in bankruptcy. Cheaters!",-0.9904,Negative
429,1112,NorthOne,NorthOne's commitment to excellent customer support is commendable. Kudos to their team!,0.9117,Positive
430,1112,NorthOne,"I recant my previous negative review. NorthOne were prompt in their response to my concerns in inquiry. They have been patient and professional. My account was set quickly after a few more inquiries. I still feel that should have a customer service number for inquiring potential customers. But, they were so quick to respond to my concerns that maybe they don't?  I've changed my reviews from 1 star to 5.---------------------------------------------------I applied with two different online business banks, and one of them was NorthOne. I never heard back from them until I attempted to login to check and see if I could find out the status. Once logged in, they directed me to the option to make a deposit. So maybe they did approve my account?? I went through the deposit process and got the message that they needed to verify more information and that should be completed in 24 hours. That took 3 additional days.They have a number (332) 205-9253, and when you call it, it tells you to either make an appointment with a customer rep or email customer service.  I emailed them, and long story short, because my email wasn't the same as the one I applied with, they couldn't answer any questions. I explained the email that applied with was an alias to my business email address, and that I'd be happy to provide any other information they needed, or can I please talk to someone.  I was told the number is for customers only and that I need to email them from the email address that I applied for the account with.  I was frustrated. First, I waited days to get a reply. Then, when I logged in, I found that they were ready for me to go to the next step which was make a deposit -- only to be told that I will need to wait an additional 24 hours for whatever else they needed to verify... The 24 hours turned into 72. So, I needed to call my hosting company to get my email name changed, which I did. convoluted Once I did that, I called and requested they terminate the application.  I-am-done.",0.7839,Positive
432,1112,NorthOne,I received superb services at the counter. Very polite and adequate staff.,0.7402,Positive
435,1112,NorthOne,These people are crooks.  They opened a business account used it for months and then just decided to close it for no reason and keep my money. Run from them.,-0.296,Negative
436,1112,NorthOne,"Non-stop run-around, and then they closed my account...banking for an educational nonprofit...without notice or explanation.",0.0,Neutral
439,1112,NorthOne,Good but not excellent!Waiting for a day for using my account.,0.3054,Positive
444,1112,NorthOne,"Chat was super quick and helpful, highly recommend!",0.8685,Positive
445,1112,NorthOne,Amazed by the NorthOne app. Amazing features. Don’t have to worry about papers and docs. Really quick to sign up. Good stuff,0.7906,Positive
446,1112,NorthOne,"If I had a chance to give them 0 stars I would! STAY AWAY FROM THIS BANK AT ALL COSTS!!! I worked very hard for monthsssssss with Medicare to start receiving payments and the second my first payment came in they automatically suspended my account and I gave them all documentation they asked for to remove the suspension off and after sending everything they respond to me saying sorry we are closing your account I reply back to them writing a nice paragraph they stopped responding to my emails, but when I was emailing them prior they were quickly responding after my paragraph they completely stopped responding to me I work with patients I work with the government Medicare and HMO insurances I work with terminally ill patients and I work with vendors, Nurses, DME & Supply that are expecting payment for their services they’ve provided for my patients and now I have to reach back to Medicare and start the process again thank you northone for all my cost loss and they will definitely hear from my attorney",-0.6433,Negative
450,1112,NorthOne,I love this bank. It's quick and you don't have a long wait time to speak with someone.,0.6369,Positive
453,1112,NorthOne,NorthOne has been wonderful.,0.5719,Positive
457,1112,NorthOne,"Very punctual with responding, and helping",0.296,Positive
458,1112,NorthOne,Hi I just wanted to know if I can sign up with you guys,0.0,Neutral
460,1112,NorthOne,Used them. They are just ok ok,0.5267,Positive
462,1112,NorthOne,North One Is The Best,0.6369,Positive
463,1112,NorthOne,Excellent Banking App,0.5719,Positive
467,115,The Payment HQ,"Payment HQ is the best Merchant Services out there!, not only are they local my rep Cesar always goes above and beyond to help my business with support (never switching). Even the supporting reps at Payment HQ are always willing help. The level of treatment and care I receive I can not even being to explain. I truly found a company that cares about my business needs and doesn’t treat me like a number. If you are needing or just looking for a new merchant you must to contact Payment HQ and ask for Cesar!",0.9824,Positive
471,1117,Asicminertech,"Horrible scammers, you will loose your bitcoin, don't fall for this scammer, FAKE not trustworthy.  Please report your money lost to FTC, IC3 and the website host provider. Do a search to find out how to contact website host provider for a website and file and abuse report, it's the only way to stop these thieves!  This site is registered in ICELAND but hosted by namecheap so report fraud to namecheap ASAP!",-0.9636,Negative
472,1117,Asicminertech,"As the internet shopping becomes more and more widely spread throughout the world as an idea, the frauds occur more and more often. I thought im immune to financial traps but it seems i am not, this site proves it. I payed and didn't receive anything. I hope no one else get in my position, so choose wisely before sending money to an online shop!",0.7104,Positive
479,1117,Asicminertech,"At first i was totally sure that i want to order from this company, but it turned out to be a scam! My advice to all of you is not to trust them, because the products i ordered were already paid, but nothing came at all.",-0.838,Negative
483,1117,Asicminertech,If you buy from here you can say goodbye to your cash. Fraudsters !!! If you order from here they will not send anything in return!,-0.6776,Negative
485,1117,Asicminertech,Well I didn't do enough research and just got scammed. It's the boys from INDIA at it again.  I may have to hunt them down and kill them. I have friends in the India that can help. The fun begins.,0.6705,Positive
486,1117,Asicminertech,This daniel hayslip. Alina branom Anni hayslip got my money report jason armstrong edd scoot nagater hooked jason hard,-0.1027,Negative
488,1117,Asicminertech,"All the people who got scammed by this “company” and the people running this scam, contact me at +1(860) 212-3808, I’m currently talking to a bunch of lawyers to start a lawsuit.",-0.7411,Negative
490,111,Liberty First Credit Union,Brian reached out right after my call for information  on Saturday morning. Met with him on Monday. He explained so many points from credit reporting & helping my daughter trying to establish credit.  Great service!,0.9041,Positive
493,111,Liberty First Credit Union,"It was very difficult to get in touch with the loan officer. I would leave messages no calls back I would talk to whoever answered the answering service, they would talk to the loan officer, then the answering service person would relay the information. It was very frustrating and last minute.",-0.8119,Negative
495,111,Liberty First Credit Union,The loan officer that helped me. He made the whole process so easy,0.5777,Positive
497,111,Liberty First Credit Union,"We refinanced our new car, thru Liberty  First Credit Union, and my wife and I couldn’t be happier! They were able lower our monthly payment, by $60.00 Everybody was so friendly and helpful.Thanks Mike & Sharon",0.912,Positive
498,111,Liberty First Credit Union,First time a bank/credit union has ever made me feel like they actually care and want to see me grow financially.,0.7184,Positive
499,111,Liberty First Credit Union,"They were amazing, I never thought I would ever own my own home but they worked very hard and quickly to make sure that I would. Tyler and his team stayed in contact with me the whole time and made sure I understood everything. Great job and thank you again so very much",0.9447,Positive
501,111,Liberty First Credit Union,"Just finding your CU by accident going to the voting place.  I’m a previous CU employee from OnPoint Credit Union in  Portland Oregon. I’ve been here 5 years starting January, and I didn’t qualify to join U of Nebraska Credit Union, so I’ve just banked at a local bank. I was excited when I found your building so I decided to join.",0.7845,Positive
502,111,Liberty First Credit Union,Spectacular representative Tyler Groskurth answered many questions for me today and walked me through the technical stuff.  Totally patient with me and made sure I understood what I wanted to do and how to do as well as how Liberty First worked via my accounts.Tyler also suggested I stop in for additional assistance if still needed.  AMAZING!He changed my perception with Liberty First to have hope that this banking experience WILL work for me.Being technology challenged this is very much appreciated!   AWESOME TYLER!   THANK YOU!,0.9766,Positive
504,111,Liberty First Credit Union,"Over the phone and In person everyone that I spoke with, had a good personality and great communication skills. Zeb made getting a loan simple, no run around and he got me a good rate. I switch both my savings and checking over to Liberty.",0.9022,Positive
505,111,Liberty First Credit Union,"My credit score is 800, I was trying to get a loan from US bank they ran my credit and than they said they only work with specific dealerships which they should’ve told me that before they run my credit, than I tried linc one and they stood me up for two days and never responded to my emails or calls after.I walked inside Liberty first and in 10 minutes I was set to get my loan. 5 star.",0.8807,Positive
506,111,Liberty First Credit Union,"I was looking for a bank in Lincoln since my former was out of town and inconvenient. Friends and acquaintances referred me to Liberty First. Ellie set my account up and answered all my questions. I have since gotten a loan through Liberty First and have made numerous calls. Every single interaction has been a polite, professional and courtesy experience.",0.875,Positive
507,111,Liberty First Credit Union,"Jessica Daniel was amazing throughout the entire loan process. We have worked with Jessica in the past, and have always had perfect service. She is attentive, responsive to communications, and genuinely cares for her clients. We are lucky to have such an amazing loan professional to work with, and Liberty is lucky to have her on the team!",0.9778,Positive
508,111,Liberty First Credit Union,AJ made my first experience opening up my own banking very simple and stress free. Very helpful and got me setup for success in the future. Everyone was welcoming with a smile,0.9087,Positive
509,111,Liberty First Credit Union,"During my last visit I met with Adam Daharsh to sign HELOC documents. It was my first time meeting him, but felt like we had known each other for years. I'm very impressed with his professionalism and the genuine way he treated my wife and I. I appreciate his help and look forward to working with him again in the future.",0.9427,Positive
510,111,Liberty First Credit Union,"Honest, caring, and dependable. Will not be looking any further for all my banking/loaning needs. You are missing out on a bank that puts customers first if you bank anyplace else!! Do yourself a favor and go with Liberty First. So glad I did!! 😊",0.9677,Positive
512,111,Liberty First Credit Union,"I've been a customer of a different bank my entire life, and never have I received the kindness and hospitality like I did in my first visit to Liberty First. Scott made me feel like a person and not just another file. I've never had that before. He earned all of my business that day. I can't express my appreciation and gratitude enough for how helpful and kind he treated me.",0.9531,Positive
514,111,Liberty First Credit Union,We are extremely pleased with the interactions we have had with Tanya! She is friendly and welcoming as well as honest. She worked diligently on our behalf to get us a loan to help us with reducing our debt. She has worked with our schedule to be able to meet with us in person to make sure we had all of the information we needed as well as answer questions. We truly appreciate her being willing to have frank conversations with us about where we are and what we need to do to get where we want to be!We would highly recommend Tanya and Liberty First to others!,0.9838,Positive
515,111,Liberty First Credit Union,Matt was super helpful and was easy to understand and lead me to make decisions that would better me in my future. He had an answer to all my questions and even worked late to accommodate my schedule. Fantastic guy and in my opinion deserves a raise/Promotion. I appreciate all that was done for me! Thanks!!,0.9704,Positive
516,111,Liberty First Credit Union,"I have known Jason for almost 10 years.  Albeit we have had a loan for a long time, I still refer Jason and his expertise in the mortgage field to our friends and family. Speaking for my father, Jason worked diligently to secure a loan for them. He listened to their unique situation and devised a plan to obtain the property and build their dream home. His paperwork and explanation of the process was top notch. They are happily living in their home and speak praises about his service.",0.936,Positive
519,111,Liberty First Credit Union,"It was big mistake to deal with fake and scammers bank like liberty first credit union, I have been charged overdraft fees over and over for purchase is not be paid until I have money to cover the purchase, so they charge me fees before they paid the amount. Scammers and fake bank",-0.2263,Negative
522,111,Liberty First Credit Union,Walk in a non member just to ask if they would consider refinancing my new truck and was approved for a loan in about a 1/2 hour. Needless to say I am in the process of switch my accounts over from the bank I was at for about twenty year and was given two small loans in that time frame,0.4215,Positive
523,111,Liberty First Credit Union,"My experience with LFCU was great! I just moved to Lincoln,ne and they were very helpful  respectful & genuinely concerned about my situation and Mrs. Lacy Brozek was exceptional in helping me out with opening my account to setting me up to be able to do online banking on my phone given my medical issues plus surgical situation! She made it enjoyable and treated me like a real person despite my shyness and nervousness ESPECIALLY about me being a full-time single disabled father of 4 & not being tech savvy enough. I am a member for life with Liberty First Credit Union!😎",0.9798,Positive
524,111,Liberty First Credit Union,"Everything was perfect from the first contact.  They made me feel welcomed, treated me as a member even before I signed up, and were very prompt in answering all my questions.  I had forgotten how nice and friendly credit unions are.  They were the right combination of professional and friendly.  I am very happy and will recommend to others.",0.9701,Positive
526,111,Liberty First Credit Union,"Bonnie was extremely helpful and, more importantly, patient with me when I needed to set up a trust account for an estate. She was aware of paperwork I would need prepared and procedures I would need to follow. Everything has worked perfectly with both accounts we established to deal with the estate.",0.9335,Positive
527,111,Liberty First Credit Union,This is my first time in my life that I thought that a banking institution really cared about me and my family by trying to help us out with our finances and taking the to really listen work things out and showing actual concerns about what i did and trying to tell us the truth and being genuinely helpful!!!!!!!!!!. Thanks,0.932,Positive
529,111,Liberty First Credit Union,I'm a real estate agent and Jason has closed many loans for my clients. One of the great thing I like about Jason is he thinks outside of the box. I've had a few times over the years that a client's had a hiccup on getting financing and Jason has found creative ways to get the client approved.,0.9062,Positive
531,111,Liberty First Credit Union,Service very amazing highly impressed me and the whole process went quick and with only one visit to the bank had my loan. Liberty First customer service was really helpful when I called about setting up my online account. I would highly recommended. Thanks!,0.9628,Positive
533,111,Liberty First Credit Union,These folks are very customer oriented and value the customer as an important asset. My Home Equity Line of Credit was handled promptly at an excellent rate. The whole process was as smooth as could be.,0.9001,Positive
535,111,Liberty First Credit Union,The people here are super friendly and great at answering questions. You really feel like you get personalized service and feel like you matter. The whole process of getting an account and loan set up was easy.,0.9611,Positive
536,111,Liberty First Credit Union,"From the minute I walked into the office I was treated with the upmost respect. I had questions about a few things, and Zeb answered everything. Zeb and the staff at Liberty First Credit Union are the best around I wish that I would have joined years ago. Keep up the great work and service!",0.9656,Positive
539,111,Liberty First Credit Union,Everyone was so helpful and genuinely kind. It was effortless to get our banking needs taken care of as well as the staff was so friendly. I would recommend this credit union to any friend or family member. Really impressed!,0.9814,Positive
542,111,Liberty First Credit Union,I want to thank liberty first for all the help they have given my family especially my husband and I and buying a different car since ours was broken into and not drivable we had to secret different car and a new loan everything has been very excellent thank you very much,0.9113,Positive
544,111,Liberty First Credit Union,"Zach was The Best!! From the moment I walked into Liberty Mutual he was honest, trustworthy and took care of my loan as if I were Family. I highly recommend Liberty First Credit Union. They really do care and want to help.",0.9871,Positive
545,111,Liberty First Credit Union,Zach Lake made it easy to refinance our cars and taking out a debt consolidation loan.We are in the process of moving all of our business to Liberty First.,0.5859,Positive
546,111,Liberty First Credit Union,I was able to get a car loan through Liberty First at the dealership on the same day and leave the lot with my new car. Liberty First customer service was really helpful when I called about setting up my online account.,0.8655,Positive
